can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,position_name,price
True,True,,,98980,0,0,0,0,-50.2,11,"[{'offset': 0, 'projected_percent': '-50.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-49.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-49.4', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Emiliano,0.0,28,False,,,50,98980.jpg,0.0,False,Martínez Romero,4.1,False,,a,2,7,0,22446,7936,62769,5970,0.0,0.0,Martinez,Emiliano Martínez,10.0,2020-09-16,1992-09-02,False,p98980,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,439,62,446,51,387,51,455,62,0.0,0.0,0.0,0.0,0.0,0.0,234,7,477,62,477,62,84,11,0.0,0.0,0.0,Aston Villa,GKP,5.0
True,True,,,72147,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.5,0.5,0,Marco,0.5,29,False,,,45,72147.jpg,1.0,False,Bizot,0.1,False,,a,2,7,1,1148,303,1042,161,0.1,0.2,M.Bizot,,152.0,2025-07-15,1991-03-10,False,p72147,90,0,0,0,4,0,0,0,0,0,3,0,1,28.2,0.0,0.0,2.8,2,6,0,0,1,0.00,0.00,0.00,3.77,,,,,,,[],,56,8,340,23,265,23,138,8,0.0,3.0,0.0,0.0,3.77,4.0,407,23,225,18,206,17,386,43,1.0,0.0,0.0,Aston Villa,GKP,4.5
True,False,0.0,0.0,101188,0,0,0,0,0.0,-10,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Lucas,0.0,30,False,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,45,101188.jpg,0.0,False,Digne,0.1,False,,u,2,7,0,0,0,5413,436,0.0,0.0,Digne,,73.0,2022-01-13,1993-07-20,False,p101188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,340,140,343,143,269,116,357,141,0.0,0.0,0.0,0.0,0.0,0.0,412,84,385,143,385,143,437,153,0.0,0.0,0.0,Aston Villa,DEF,4.5
True,True,,,199796,0,0,0,0,-47.3,-134,"[{'offset': 0, 'projected_percent': '-47.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-50.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-52.8', 'likelihood': -3}]",,False,0,2,-0.5,-0.5,0,Matty,-0.5,32,False,,,45,199796.jpg,-1.0,False,Cash,7.5,False,,a,2,7,-1,29882,2904,114610,8283,-0.1,-0.2,Cash,,172.0,2020-09-03,1997-08-07,False,p199796,90,0,0,0,4,0,0,0,1,0,0,0,-8,12.0,1.1,0.0,1.3,5,0,2,7,1,0.00,0.00,0.00,3.77,1.0,,,,,,[],,143,67,218,72,287,123,222,85,0.0,0.0,0.0,0.0,3.77,4.0,437,98,621,206,621,206,55,22,1.0,0.0,7.0,Aston Villa,DEF,4.5
True,True,,,149484,0,0,0,0,0.2,-2,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,0.5,0.5,0,Tyrone,0.5,33,False,,,45,149484.jpg,1.0,False,Mings,0.4,False,,a,2,7,1,3651,398,3873,366,0.1,0.2,Mings,,241.0,2019-07-08,1993-03-13,False,p149484,16,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0,1,1,0,0.00,0.00,0.00,0.22,,,,,,,[],,251,98,352,145,279,118,280,99,0.0,0.0,0.0,0.0,1.24,0.0,424,88,228,77,209,72,278,106,0.0,0.0,5.62,Aston Villa,DEF,4.5
True,True,,,244954,0,0,0,0,-36.2,2,"[{'offset': 0, 'projected_percent': '-36.1', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-35.4', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-34.7', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Pau,0.0,34,False,,,45,244954.jpg,0.0,False,Torres,0.4,False,,a,2,7,0,2076,245,5506,446,0.0,0.0,Pau,,200.0,2023-07-12,1997-01-16,False,p244954,73,0,0,0,4,0,0,0,0,0,0,0,-14,0.0,0.7,0.0,0.0,5,1,0,5,1,0.00,0.00,0.00,3.55,,,,,,,[],,371,156,234,81,308,137,388,157,0.0,0.0,0.0,0.0,4.38,4.93,465,119,414,157,414,157,273,103,1.23,0.0,6.16,Aston Villa,DEF,4.5
True,True,,,515597,0,0,0,0,-18.0,-2,"[{'offset': 0, 'projected_percent': '-18.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-28.0', 'likelihood': -2}]",,False,0,3,0.5,0.5,0,Lamare,0.5,35,False,,,50,515597.jpg,1.0,False,Bogarde,0.1,False,,a,2,7,1,746,110,1124,139,0.1,0.2,Bogarde,,152.0,2021-01-07,2004-01-05,False,p515597,16,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,1,0,0,1,0,0.00,0.00,0.00,0.22,,,,,,,[],,247,112,251,134,485,184,277,130,0.0,0.0,0.0,0.0,1.24,0.0,359,210,272,126,258,116,461,185,0.0,0.0,5.62,Aston Villa,MID,5.0
True,True,,,441302,0,0,0,0,-39.7,-12,"[{'offset': 0, 'projected_percent': '-40.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-42.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-44.7', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Ian,0.0,36,False,,,45,441302.jpg,0.0,False,Maatsen,0.7,False,,a,2,7,0,2973,427,9666,808,0.0,0.0,Maatsen,,152.0,2024-06-28,2002-03-10,False,p441302,81,0,0,0,4,0,0,0,0,0,0,0,-9,9.2,0.8,3.0,1.3,7,2,2,9,1,0.03,0.00,0.03,3.62,,,,,,,[],,172,74,228,78,148,49,223,86,0.03,0.0,0.0,0.03,4.02,4.44,471,124,418,160,418,160,223,82,1.11,0.0,10.0,Aston Villa,DEF,4.5
True,True,,,184667,0,0,0,0,-39.3,-4,"[{'offset': 0, 'projected_percent': '-39.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-41.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-43.7', 'likelihood': -3}]",,False,0,2,-1.0,-1.0,0,Victor,-1.0,37,False,,,45,184667.jpg,-2.0,False,Lindelöf,0.3,False,,a,2,7,-2,1995,220,4354,343,-0.2,-0.4,Lindelöf,,206.0,2025-09-01,1994-07-17,False,p184667,90,0,0,0,4,1,0,0,0,0,0,0,-13,1.8,0.1,0.0,0.2,3,1,0,3,1,0.00,0.00,0.00,3.77,,,,,,,[],,255,99,273,101,285,121,281,100,0.0,0.0,0.0,0.0,3.77,4.0,434,95,622,207,622,207,307,114,1.0,0.0,3.0,Aston Villa,DEF,4.5
True,True,,,606798,0,0,0,0,-10.7,-10,"[{'offset': 0, 'projected_percent': '-10.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.4', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Andrés,0.0,38,False,,,40,606798.jpg,0.0,False,García,1.7,False,,a,2,7,0,9084,1745,15575,1652,0.0,0.0,A.García,,,,,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,331,133,332,136,255,106,348,134,0.0,0.0,0.0,0.0,0.0,0.0,617,201,376,136,376,136,145,59,0.0,0.0,0.0,Aston Villa,DEF,4.0
True,False,0.0,0.0,578545,0,0,0,0,0.0,-24,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Kosta,0.0,39,False,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,40,578545.jpg,0.0,False,Nedeljkovic,0.2,False,,u,2,7,0,0,0,7938,700,0.0,0.0,Nedeljkovic,,190.0,2024-01-22,2005-12-16,False,p578545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,329,132,329,134,252,104,346,133,0.0,0.0,0.0,0.0,0.0,0.0,614,199,374,135,374,135,332,124,0.0,0.0,0.0,Aston Villa,DEF,4.0
True,True,,,195546,0,0,0,0,-77.7,-42,"[{'offset': 0, 'projected_percent': '-78.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-83.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-88.5', 'likelihood': -3}]",,False,0,3,1.0,1.0,0,Emiliano,1.0,41,False,,,60,195546.jpg,2.0,False,Buendía Stati,1.2,False,,a,2,7,2,6387,1367,24546,2660,0.2,0.3,Buendía,,10.0,2021-06-10,1996-12-25,False,p195546,85,0,0,0,4,0,0,0,0,0,0,0,4,0.0,16.3,8.0,2.2,3,3,1,7,1,0.13,0.09,0.22,3.62,3.0,,1.0,,1.0,,[],,591,256,73,45,99,50,167,76,0.14,0.0,0.1,0.24,3.83,4.24,65,43,209,102,161,83,181,55,1.06,0.0,7.41,Aston Villa,MID,6.0
True,True,,,215711,0,0,0,0,-58.8,-8,"[{'offset': 0, 'projected_percent': '-59.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-67.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-75.8', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Leon,0.0,44,False,,,55,215711.jpg,0.0,False,Bailey,0.1,False,,a,2,7,0,1218,216,3032,375,0.0,0.0,Bailey,,107.0,2021-08-04,1997-08-09,False,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,550,229,565,238,541,221,565,236,0.0,0.0,0.0,0.0,0.0,0.0,144,89,573,242,573,242,379,146,0.0,0.0,0.0,Aston Villa,MID,5.5
True,True,,,122806,0,0,0,0,-68.9,-74,"[{'offset': 0, 'projected_percent': '-69.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-73.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-77.1', 'likelihood': -3}]",,False,0,3,0.5,0.5,0,John,0.5,45,False,,,55,122806.jpg,1.0,False,McGinn,2.7,False,,a,2,7,1,9428,1822,49455,4802,0.1,0.2,McGinn,,243.0,2018-08-08,1994-10-18,False,p122806,81,0,0,0,4,0,0,0,1,0,0,0,8,1.6,2.4,1.0,0.5,2,3,1,6,1,0.04,0.01,0.05,3.62,2.0,,,,,,[],,257,118,173,102,190,96,258,117,0.04,0.0,0.01,0.05,4.02,4.44,121,78,287,137,275,129,108,32,1.11,0.0,6.67,Aston Villa,MID,5.5
True,True,,,88894,0,0,0,0,-10.8,6,"[{'offset': 0, 'projected_percent': '-10.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.2', 'likelihood': -1}]",,False,0,3,1.0,1.0,0,Ross,1.0,46,False,,,50,88894.jpg,2.0,False,Barkley,0.2,False,,a,2,7,2,2335,460,3135,419,0.2,0.4,Barkley,,241.0,2024-07-01,1993-12-05,False,p88894,73,0,0,0,4,0,0,0,0,0,0,0,11,9.4,21.4,7.0,3.8,1,0,0,1,1,0.10,0.02,0.12,3.55,4.0,,,,,,[],,170,66,58,38,103,52,107,56,0.12,0.0,0.02,0.14,4.38,4.93,231,143,179,78,134,61,319,111,1.23,0.0,1.23,Aston Villa,MID,5.0
True,True,100.0,100.0,226944,0,0,0,0,-27.2,-6,"[{'offset': 0, 'projected_percent': '-27.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-29.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.2', 'likelihood': -2}]",,False,0,3,1.0,1.0,0,Boubacar,1.0,47,False,,2026-07-23T12:01:23.337269Z,50,226944.jpg,2.0,False,Kamara,0.3,False,,a,2,7,2,3065,576,5456,717,0.2,0.4,Kamara,,73.0,2022-06-11,1999-11-23,False,p226944,90,0,0,0,4,0,0,0,0,0,0,0,9,11.2,2.8,0.0,1.4,3,2,2,7,1,0.00,0.00,0.00,3.77,,,,,,,[],,154,53,165,97,428,156,218,97,0.0,0.0,0.0,0.0,3.77,4.0,284,170,185,82,140,65,289,95,1.0,0.0,7.0,Aston Villa,MID,5.0
True,True,0.0,0.0,449871,0,0,0,0,-38.0,-1,"[{'offset': 0, 'projected_percent': '-38.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-41.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-43.9', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Amadou,0.0,48,False,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,50,449871.jpg,0.0,False,Onana,0.0,False,,i,2,7,0,187,30,623,94,0.0,0.0,Onana,,21.0,2024-07-22,2001-08-16,False,p449871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,489,193,499,202,452,168,505,200,0.0,0.0,0.0,0.0,0.0,0.0,311,184,520,214,520,214,549,228,0.0,0.0,0.0,Aston Villa,MID,5.0
True,False,0.0,0.0,469247,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Samuel,0.0,49,False,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,50,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,0,0,128,8,0.0,0.0,Iling Jr,,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,495,197,506,206,461,173,511,204,0.0,0.0,0.0,0.0,0.0,0.0,323,189,527,218,527,218,613,268,0.0,0.0,0.0,Aston Villa,MID,5.0
True,True,,,645618,0,0,0,0,-14.4,4,"[{'offset': 0, 'projected_percent': '-14.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.6', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Bradley,0.0,50,False,,,45,645618.jpg,0.0,False,Burrowes,0.7,False,,a,2,7,0,4538,1025,7725,957,0.0,0.0,Burrowes,,241.0,2025-01-09,2008-03-04,False,p645618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,428,158,434,168,375,127,444,165,0.0,0.0,0.0,0.0,0.0,0.0,542,271,466,184,466,184,231,78,0.0,0.0,0.0,Aston Villa,MID,4.5
True,True,,,577285,0,0,0,0,1.9,35,"[{'offset': 0, 'projected_percent': '2.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '2.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.9', 'likelihood': 1}]",,False,0,3,1.0,1.0,0,George,1.0,51,False,,,45,577285.jpg,2.0,False,Hemmings,0.7,False,,a,2,7,2,11269,2526,6507,1023,0.2,0.4,George Hemmings,,241.0,2025-08-05,2007-03-04,False,p577285,90,0,0,0,4,0,0,0,0,0,0,0,12,10.6,11.6,2.0,2.4,0,2,3,5,1,0.00,0.00,0.00,3.77,,,,,,,[],,158,56,111,67,164,80,154,69,0.0,0.0,0.0,0.0,3.77,4.0,524,263,177,76,133,60,220,73,1.0,0.0,5.0,Aston Villa,MID,4.5
True,True,,,653481,0,0,0,0,-24.4,-3,"[{'offset': 0, 'projected_percent': '-25.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-41.3', 'likelihood': -3}]",,False,0,3,0.5,0.5,0,Alysson Edward Franco,0.5,52,False,,,50,653481.jpg,1.0,False,da Rocha dos Santos,0.0,False,,a,2,7,1,417,74,701,105,0.1,0.2,Alysson,Alysson,30.0,2026-01-01,2006-05-05,False,p653481,8,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,0.0,0.4,1,1,1,3,0,0.00,0.00,0.00,0.14,,,,,,,[],,224,97,545,230,510,204,267,123,0.0,0.0,0.0,0.0,1.58,0.0,395,236,282,134,268,125,496,206,0.0,0.0,33.75,Aston Villa,MID,5.0
True,True,0.0,0.0,614071,0,0,0,0,-103.3,-25,"[{'offset': 0, 'projected_percent': '-104.0', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-111.2', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-118.4', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Johan,0.0,53,False,Knee injury - Unknown return date,2026-08-15T15:30:06.388335Z,60,614071.jpg,0.0,False,Manzambi,0.2,False,,i,2,7,0,309,77,9851,1061,0.0,0.0,Manzambi,,207.0,2026-07-17,2005-10-14,False,p614071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,605,263,608,265,603,260,608,265,0.0,0.0,0.0,0.0,0.0,0.0,107,68,606,265,606,265,356,132,0.0,0.0,0.0,Aston Villa,MID,6.0
True,True,0.0,0.0,448089,0,0,0,0,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-08-31T13:00:07.426195Z,False,0,3,0.0,0.0,0,Joao,-1.0,54,False,Suspended until 19 Sep,2026-08-23T17:30:08.367415Z,55,448089.jpg,-2.0,False,Gomes,0.0,False,,s,2,7,-2,161,7,2091,208,-0.2,-0.4,Gomes,João Gomes,30.0,2026-07-20,2001-02-12,False,p448089,39,0,0,0,4,0,0,0,0,1,0,0,-2,1.0,11.0,0.0,1.2,1,2,4,7,1,0.00,0.01,0.01,2.58,,,,,,,[],,265,123,121,71,554,231,228,103,0.0,0.0,0.02,0.02,5.95,9.23,171,107,623,274,623,274,492,203,2.31,0.0,16.15,Aston Villa,MID,5.5
True,True,,,178301,0,0,-1,1,-46.5,-771,"[{'offset': 0, 'projected_percent': '-48.0', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-63.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-79.3', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Ollie,0.0,55,False,,,79,178301.jpg,0.0,False,Watkins,7.1,False,,a,2,7,0,11830,1198,308699,32239,0.0,0.0,Watkins,,241.0,2020-09-09,1995-12-30,False,p178301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,2.0,,[],,622,73,623,73,623,73,623,73,0.0,0.0,0.0,0.0,0.0,0.0,11,4,619,72,619,72,57,8,0.0,0.0,0.0,Aston Villa,FWD,7.9
True,True,50.0,50.0,173879,0,0,0,0,-66.4,-11,"[{'offset': 0, 'projected_percent': '-67.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-75.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-83.8', 'likelihood': -3}]",,False,0,4,0.0,0.0,0,Tammy,0.0,56,False,Knock - 50% chance of playing,2026-08-15T16:00:07.558543Z,55,173879.jpg,0.0,False,Abraham,0.1,False,,d,2,7,0,673,76,3117,434,0.0,0.0,Abraham,,241.0,2026-01-27,1997-10-02,False,p173879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,539,47,554,55,526,54,555,56,0.0,0.0,0.0,0.0,0.0,0.0,126,32,563,61,563,61,416,61,0.0,0.0,0.0,Aston Villa,FWD,5.5
True,True,,,493105,0,0,0,0,-87.9,-22,"[{'offset': 0, 'projected_percent': '-88.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-94.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-100.4', 'likelihood': -5}]",,False,0,3,0.5,0.5,0,Alejandro,0.5,160,False,,,60,493105.jpg,1.0,False,Garnacho Ferreyra,0.5,False,,a,2,7,1,2426,405,11999,1424,0.1,0.2,Garnacho,,10.0,2026-07-23,2004-07-01,False,p493105,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.14,,,,,,,[],,600,260,603,262,597,256,603,262,0.0,0.0,0.0,0.0,3.15,0.0,94,59,313,151,305,148,249,84,0.0,0.0,0.0,Aston Villa,MID,6.0
True,True,,,517052,0,0,0,0,3.1,231,"[{'offset': 0, 'projected_percent': '3.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '6.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '9.8', 'likelihood': 1}]",,False,0,4,0.0,0.0,0,Nicolas,0.0,166,False,,,65,517052.jpg,0.0,False,Jackson,0.5,False,,a,2,7,0,15534,10195,9615,1398,0.0,0.0,N.Jackson,,189.0,2026-08-28,2001-06-20,False,p517052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,614,68,616,69,614,69,616,69,0.0,0.0,0.0,0.0,0.0,0.0,46,12,613,69,613,69,266,45,0.0,0.0,0.0,Aston Villa,FWD,6.5
True,True,0.0,0.0,690838,0,0,0,0,-19.5,-25,"[{'offset': 0, 'projected_percent': '-19.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-23.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.3', 'likelihood': -2}]",,False,0,4,0.0,0.0,0,Brian,0.0,582,False,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,55,690838.jpg,0.0,False,Madjo,0.4,False,,i,2,7,0,1322,156,10413,1490,0.0,0.0,Madjo,,241.0,2026-01-12,2009-01-12,False,p690838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,580,57,589,62,580,62,591,63,0.0,0.0,0.0,0.0,0.0,0.0,221,47,593,65,593,65,277,47,0.0,0.0,0.0,Aston Villa,FWD,5.5
True,True,,,487992,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-02T14:00:12.061795Z,False,0,2,0.5,0.5,0,Matteo,0.5,596,False,,,45,487992.jpg,1.0,False,Ruggeri,0.1,False,,a,2,7,1,993,137,1224,125,0.1,0.2,Ruggeri,,106.0,2026-08-19,2002-07-11,False,p487992,8,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.4,0,0,2,2,0,0.00,0.00,0.00,0.14,,,,,,,[],,222,92,386,162,324,144,262,97,0.0,0.0,0.0,0.0,1.58,0.0,487,132,241,89,224,86,408,144,0.0,0.0,22.5,Aston Villa,DEF,4.5
True,True,,,433969,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-02T14:00:48.901511Z,False,0,1,0.0,0.0,0,Zion,0.0,597,False,,,50,433969.jpg,0.0,False,Suzuki,0.9,False,,a,2,7,0,5403,1174,7671,900,0.0,0.0,Suzuki,,108.0,2026-08-19,2002-08-21,False,p433969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,480,66,490,59,443,59,496,66,0.0,0.0,0.0,0.0,0.0,0.0,301,15,512,66,512,66,209,30,0.0,0.0,0.0,Aston Villa,GKP,5.0
True,True,,,569577,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-05T18:20:01.582031Z,False,0,2,0.0,0.0,0,Triston,0.0,606,False,,,40,569577.jpg,0.0,False,Rowe,0.1,False,,a,2,7,0,2247,687,410,164,0.0,0.0,Rowe,,241.0,2026-07-01,2006-10-02,False,p569577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,325,128,325,130,247,99,342,129,0.0,0.0,0.0,0.0,0.0,0.0,609,194,370,131,370,131,455,163,0.0,0.0,0.0,Aston Villa,DEF,4.0
